,Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,LongevidadeIDHM,AlfabIDHM,RendaIDHM
465,352620910000001,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3526209,JUQUITIBA,352620910,BARNABÉS,35262091000,BARNABÉS,3526209000,JUQUITIBA (todos os setores),2,0,0.75,0.9354895722870270,0.5117076631965470
466,352620910000002,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3526209,JUQUITIBA,352620910,BARNABÉS,35262091000,BARNABÉS,3526209000,JUQUITIBA (todos os setores),2,0,0.7166666666666670,0.9577564112684650,0.5322260010114360
467,352620910000003,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3526209,JUQUITIBA,352620910,BARNABÉS,35262091000,BARNABÉS,3526209000,JUQUITIBA (todos os setores),2,0,0.75,0.9420021798725110,0.528667136817896
468,352620910000004,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3526209,JUQUITIBA,352620910,BARNABÉS,35262091000,BARNABÉS,3526209000,JUQUITIBA (todos os setores),2,0,0.7666666666666670,0.9122511019911840,0.3480461945106210
469,352620910000005,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3526209,JUQUITIBA,352620910,BARNABÉS,35262091000,BARNABÉS,3526209000,JUQUITIBA (todos os setores),2,0,0.9,0.9186741088915000,0.6041996773214990
470,352620910000006,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3526209,JUQUITIBA,352620910,BARNABÉS,35262091000,BARNABÉS,3526209000,JUQUITIBA (todos os setores),2,0,0.6,0.9047619047619050,0.45906667276557800
471,352620910000007,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3526209,JUQUITIBA,352620910,BARNABÉS,35262091000,BARNABÉS,3526209000,JUQUITIBA (todos os setores),2,0,0.7833333333333330,0.9532163742690060,0.5296248226967470
472,352620910000008,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3526209,JUQUITIBA,352620910,BARNABÉS,35262091000,BARNABÉS,3526209000,JUQUITIBA (todos os setores),2,0,0.7666666666666670,0.9564651753133430,0.44188659122253400
473,352620910000009,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3526209,JUQUITIBA,352620910,BARNABÉS,35262091000,BARNABÉS,3526209000,JUQUITIBA (todos os setores),8,0,0.7833333333333330,0.9045042177303840,0.5467330767412270
474,352620910000010,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3526209,JUQUITIBA,352620910,BARNABÉS,35262091000,BARNABÉS,3526209000,JUQUITIBA (todos os setores),8,0,0.7666666666666670,0.9765886287625420,0.5695973649648680
475,352620910000011,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3526209,JUQUITIBA,352620910,BARNABÉS,35262091000,BARNABÉS,3526209000,JUQUITIBA (todos os setores),8,0,0.8333333333333330,0.951923076923077,0.4433392964713440
476,352620910000012,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3526209,JUQUITIBA,352620910,BARNABÉS,35262091000,BARNABÉS,3526209000,JUQUITIBA (todos os setores),8,0,0.8,0.9369064531404710,0.5365766982026220
477,352990605000001,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),1,0,0.8333333333333330,0.982461905857351,0.6706708602176290
478,352990605000002,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),1,0,0.7833333333333330,0.9606547781414800,0.6208753875552520
479,352990605000003,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),1,0,0.75,0.9507202239878180,0.6282883522219990
480,352990605000004,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),1,0,0.8333333333333330,0.9770173846509720,0.5948958457141690
481,352990605000005,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),1,0,0.6666666666666670,0.975034660328778,0.4999333306522610
482,352990605000006,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),1,0,0.7666666666666670,0.9527839097375520,0.5303755992841440
483,352990605000007,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),1,0,0.8166666666666670,0.9514592019058960,0.6542454959546930
484,352990605000008,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),2,0,0.7833333333333330,0.9266871662081240,0.5160884503625750
485,352990605000009,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),2,0,0.7333333333333330,0.9439169717554000,0.4712920911797860
486,352990605000010,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),3,0,0.9166666666666670,0.9766899766899770,0.6282289212283000
487,352990605000011,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),3,0,0.8666666666666670,0.9665458937198070,0.5526280515815010
488,352990605000012,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,0.8333333333333330,0.922035352142879,0.4736923847697090
489,352990605000013,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,0.8,0.9086725756268460,0.5513629398621950
490,352990605000014,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,0.7666666666666670,0.9515384615384620,0.5272247348248000
491,352990605000015,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,0.6,0.9233511586452760,0.4866090593282110
492,352990605000016,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,0.6833333333333330,0.8728395061728400,0.4657360961509520
493,352990605000017,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,0.8333333333333330,0.9059561128526650,0.4540780712189330
494,352990605000018,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),5,0,0.8166666666666670,1.0,0.7321429464405100
495,352990605000019,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,0.75,0.8860716700473290,0.5028528454677260
496,352990605000020,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,,,
497,352990605000021,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,0.7833333333333330,0.9353378037349490,0.47209794603869100
498,352990605000022,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,0.5333333333333330,0.9603174603174600,0.4607227022084910
499,352990605000023,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,0.7833333333333330,0.941044041086253,0.5445774940546260
500,352990605000024,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,0.8,0.8839117236852900,0.5578561456589280
501,352990605000025,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,0.7,0.950069130216189,0.4906066518804150
502,352990605000026,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,,,
503,352990608000001,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990608,OLIVEIRA BARROS,35299060800,OLIVEIRA BARROS,3529906000,MIRACATU (todos os setores),1,0,0.85,0.9430407450769440,0.5438892487918420
504,352990608000002,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990608,OLIVEIRA BARROS,35299060800,OLIVEIRA BARROS,3529906000,MIRACATU (todos os setores),8,0,0.85,0.933620565848054,0.4825066669425140
505,352990608000003,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990608,OLIVEIRA BARROS,35299060800,OLIVEIRA BARROS,3529906000,MIRACATU (todos os setores),8,0,0.7833333333333330,0.9149029982363320,0.4858708476105670
506,352990608000004,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990608,OLIVEIRA BARROS,35299060800,OLIVEIRA BARROS,3529906000,MIRACATU (todos os setores),5,0,0.8833333333333330,0.9402818844864970,0.44215359642560100
507,352990608000005,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990608,OLIVEIRA BARROS,35299060800,OLIVEIRA BARROS,3529906000,MIRACATU (todos os setores),5,0,0.8166666666666670,0.9305477131564090,0.4576702566897350
508,352990610000001,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990610,PEDRO BARROS,35299061000,PEDRO BARROS,3529906000,MIRACATU (todos os setores),1,0,0.8666666666666670,0.9766454352441620,0.5462057822910140
509,352990610000002,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990610,PEDRO BARROS,35299061000,PEDRO BARROS,3529906000,MIRACATU (todos os setores),3,0,0.8833333333333330,0.9490196078431370,0.4756618810104990
510,352990610000003,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990610,PEDRO BARROS,35299061000,PEDRO BARROS,3529906000,MIRACATU (todos os setores),8,0,0.8,0.9310897435897440,0.5201900650748380
511,352990610000004,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990610,PEDRO BARROS,35299061000,PEDRO BARROS,3529906000,MIRACATU (todos os setores),8,0,0.7666666666666670,0.8136752136752140,0.48422598777362600
512,352990610000005,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990610,PEDRO BARROS,35299061000,PEDRO BARROS,3529906000,MIRACATU (todos os setores),8,0,0.8333333333333330,0.9661458333333330,0.5126700896061660
513,352990610000006,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990610,PEDRO BARROS,35299061000,PEDRO BARROS,3529906000,MIRACATU (todos os setores),8,0,0.75,0.9405229981901020,0.5149484904868480
514,352990610000007,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990610,PEDRO BARROS,35299061000,PEDRO BARROS,3529906000,MIRACATU (todos os setores),8,0,0.85,0.9192615813305470,0.5537401056006760
515,352990610000008,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990610,PEDRO BARROS,35299061000,PEDRO BARROS,3529906000,MIRACATU (todos os setores),7,5,0.6833333333333330,0.6857142857142860,0.3685812630549880
516,352990610000009,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990610,PEDRO BARROS,35299061000,PEDRO BARROS,3529906000,MIRACATU (todos os setores),7,5,0.75,0.8921568627450980,0.4253234853934080
517,352990615000001,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990615,SANTA RITA DO RIBEIRA,35299061500,SANTA RITA DO RIBEIRA,3529906000,MIRACATU (todos os setores),1,0,0.8166666666666670,0.9636224160206720,0.5340896238069660
518,352990615000002,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990615,SANTA RITA DO RIBEIRA,35299061500,SANTA RITA DO RIBEIRA,3529906000,MIRACATU (todos os setores),8,0,0.8166666666666670,0.8713836477987420,0.5410154927180400
519,352990615000003,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990615,SANTA RITA DO RIBEIRA,35299061500,SANTA RITA DO RIBEIRA,3529906000,MIRACATU (todos os setores),8,0,0.8,0.8640350877192980,0.5526683711397470
520,352990615000004,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990615,SANTA RITA DO RIBEIRA,35299061500,SANTA RITA DO RIBEIRA,3529906000,MIRACATU (todos os setores),8,0,0.7666666666666670,0.9139388979814510,0.5362551585484900
521,352990615000005,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990615,SANTA RITA DO RIBEIRA,35299061500,SANTA RITA DO RIBEIRA,3529906000,MIRACATU (todos os setores),8,0,0.7333333333333330,0.9261437908496730,0.45005154614717500
522,352990615000006,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990615,SANTA RITA DO RIBEIRA,35299061500,SANTA RITA DO RIBEIRA,3529906000,MIRACATU (todos os setores),8,0,0.7333333333333330,0.9118932597193470,0.49762767122955700
523,352990615000007,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990615,SANTA RITA DO RIBEIRA,35299061500,SANTA RITA DO RIBEIRA,3529906000,MIRACATU (todos os setores),8,0,0.75,0.8747366715281150,0.5204377976014780
524,352990615000008,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990615,SANTA RITA DO RIBEIRA,35299061500,SANTA RITA DO RIBEIRA,3529906000,MIRACATU (todos os setores),7,5,0.3333333333333330,0.9111111111111110,0.44136173065156100
525,353620805000001,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,0.95,0.9968304278922350,0.6963516185160300
526,353620805000002,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,0.9166666666666670,0.8788581213715910,0.6427563431488600
527,353620805000003,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,0.9166666666666670,0.9939898289412850,0.7129102534885960
528,353620805000004,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,0.8666666666666670,0.9579189058123770,0.548561117716992
529,353620805000005,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,0.85,0.9798154429733380,0.6078956541368370
530,353620805000006,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,0.8666666666666670,0.9572190929713270,0.6326876428198150
531,353620805000007,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,0.8166666666666670,0.9576193061635390,0.5608190381240990
532,353620805000008,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,0.8333333333333330,0.9689603708162560,0.5585472499888920
533,353620805000009,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,0.85,0.9767137624280480,0.5998623479383500
534,353620805000010,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,0.75,0.8619541473139490,0.5040392061273670
535,353620805000011,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,0.9333333333333330,0.97084917617237,0.537305405276113
536,353620805000012,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,0.8166666666666670,0.9201927517836320,0.5224571736719050
537,353620805000013,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,0.8333333333333330,0.9163384652106460,0.5419270014003380
538,353620805000014,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,0.8,0.9695015129797740,0.5216817997153800
539,353620805000015,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,0.7833333333333330,0.9540229885057470,0.5431848683063230
540,353620805000016,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,0.7333333333333330,0.9097318539066110,0.5317579719333990
541,353620805000017,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,0.8166666666666670,0.9738562091503270,0.6644633474916420
542,353620805000018,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,0.8,0.8836524822695040,0.553024247908251
543,353620805000019,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,0.75,0.9660107673642710,0.5346182911145710
544,353620805000020,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,0.8333333333333330,0.962403651874579,0.5238070900492370
545,353620805000021,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,0.7833333333333330,0.9254773841040950,0.49340804029724700
546,353620805000022,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,0.7333333333333330,0.9683864089370970,0.4743861557382510
547,353620805000024,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,0.7333333333333330,0.9960518894529050,0.6592805412195830
548,353620805000025,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,0.8,0.9147666974769780,0.5113371916540320
549,353620805000026,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,0.8666666666666670,0.9714278922722200,0.5755788627174060
